"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"11",0,0,0,0,0,1.08438638305664,0.71539873046875,0.812526989746094,0.765825933837891,0.503276086425781,1.58585797119141,0.90908525390625,0.767653430175781,1.23134971923828,0.75236318359375,1.18405513916016,1.21284580078125,0.625263317871094,1.01491946411133,0.855320806884766,0.893174847412109,0.677725903320312,1.01086108398438,0.941473400878906,0.775039611816406,0.783622833251953,0.894464837646484,1.17235943603516,0.834636767578125,1.09201233520508,1.06754995117187,0.898296673583984,0.886249786376953,1.05778803100586,1.01972750244141,0.988800152587891,1.0148303894043,0.994524743652344,1.01125728149414,0.82027900390625,0.956639263916016,0.969690380859375,0.985419958496094,0.972791558837891
"12",0,0,0,0,0,1.07002136230469,0.833008703613281,0.828189312744141,1.58211745605469,0.930966003417969,0.799145947265625,1.2704073425293,0.828653338623047,0.621949847412109,0.626290258789063,1.08716514892578,0.965101983642578,0.86814423828125,0.898042572021484,0.919220788574219,1.1730910949707,1.2481194152832,1.15887377319336,0.992395086669922,1.00690736694336,0.906311743164062,1.15367208862305,0.865281237792969,1.09086305541992,1.12165645751953,1.00825802001953,0.957838092041016,1.08906691894531,1.03816580810547,0.983107263183594,1.02783133544922,1.06426213378906,1.01930021972656,0.878125244140625,0.975657672119141,0.902387969970703,1.00665418701172,0.989354071044922,0.972791558837891
"13",0,0,0,0,0,0.593948510742187,0.814153393554688,1.75070951538086,0.898615087890625,0.800858557128906,1.46554320678711,0.929727252197266,1.05371077880859,0.746901879882813,0.719840551757812,0.739462097167969,1.04485470581055,1.0272322265625,1.05583386230469,0.983320568847656,0.681846124267578,0.819907946777344,1.17052489013672,0.966781475830078,0.835345300292969,0.926205914306641,1.00147111206055,1.19168279418945,1.13599130859375,1.05996416015625,1.01521498413086,0.912749322509766,1.04293461303711,1.05692134399414,1.05975788574219,0.999679956054688,0.851660076904297,1.03091106567383,0.808920062255859,1.02453129272461,0.976619659423828,0.960871380615234,0.988550524902344,0.972791558837891
"14",0,0,0,0,0,0.878204284667969,0.459903729248047,0.774501647949219,1.19396237182617,0.688000451660156,0.838696746826172,0.807095129394531,1.42651389160156,0.752887176513672,1.35287348632813,1.31097265625,0.692776544189453,0.782907836914063,1.2042799621582,1.19467656860352,1.30635998535156,1.26846203613281,0.769080609130859,0.761818426513672,0.805104187011719,0.658397467041016,1.031651171875,0.855195947265625,0.893800396728516,1.01398310546875,0.866571520996094,1.05054791870117,0.912980438232422,0.993701031494141,0.912385040283203,0.862336199951172,0.762964990234375,0.971951696777344,1.05848941040039,1.00104178466797,0.999179711914063,0.961833502197266,0.986188983154297,0.972791558837891
"15",0,0,0,0,0,0.551554315185547,0.784119189453125,0.891472937011719,1.5027319152832,0.987557598876953,0.461028552246094,0.933538616943359,0.869812048339844,0.691977447509766,1.1367642578125,1.3205551574707,0.866725280761719,1.06300853881836,0.921711016845703,0.994822918701172,0.867467352294922,1.04624537963867,1.27794037475586,1.23091635131836,0.912052465820313,0.892235229492187,1.02828457641602,1.09725587158203,1.14329789428711,0.815159643554688,1.00290202026367,0.975076647949219,1.03784837646484,1.0770087890625,1.03115187988281,1.0151258972168,1.03216422729492,0.930612310791016,0.778320446777344,1.01509939575195,1.01294616699219,0.983166363525391,0.985419958496094,0.972791558837891
"16",0,0,0,0,0,0.722575262451172,0.524862377929687,0.527968609619141,0.974514501953125,0.709212933349609,0.891250891113281,1.37957436523438,0.607491937255859,1.33661992797852,0.995893975830078,0.711601556396484,1.17541549682617,0.728201312255859,0.762915826416016,1.26352622070313,1.22581787719727,0.931697039794922,1.01164368896484,1.12466918334961,1.00466882324219,0.624008978271484,1.2327082824707,0.927107885742187,1.0183110534668,1.07161807250977,0.783066436767578,0.890043774414062,1.06031771850586,1.10670007324219,0.927056140136719,1.07321224365234,1.0474278137207,1.00356036376953,0.873730578613281,0.946094421386719,0.812219519042969,0.938373553466797,0.989072711181641,0.972791558837891
"17",0,0,0,0,0,0.428084881591797,0.876371234130859,0.829422247314453,1.49266406860352,0.754740771484375,0.832680633544922,0.743049237060547,1.17520516967773,1.34403206787109,0.860930297851562,1.38863557739258,1.09124064331055,1.1699229675293,0.802849151611328,1.12423690185547,0.733956298828125,0.874822052001953,1.03881074829102,0.781937811279297,0.996666821289062,1.1829833984375,1.04836103515625,0.965057049560547,1.09067697143555,0.968709753417969,0.959851287841797,0.980949108886719,1.13685127563477,0.994386822509766,1.02253388061523,1.06198441162109,1.04763895263672,1.04401915283203,0.997302166748047,0.963631066894531,1.00143746948242,0.982854803466797,0.983244030761719,0.972791558837891
"18",0,0,0,0,0,0.819724774169922,0.759522467041016,1.38431013793945,0.863497998046875,0.575149407958984,0.627461096191406,0.685801745605469,1.28303713989258,0.614742254638672,1.13441833496094,1.10437484741211,1.18751899414063,0.868433441162109,0.761772613525391,1.19423128051758,0.853806011962891,0.739915844726562,0.920119708251953,1.26790134277344,0.905584240722656,1.07737672119141,0.851541021728516,0.796361572265625,1.13512456054687,0.845515124511719,1.02702655639648,1.11647557983398,1.05647553100586,1.00257550048828,0.746780346679688,0.784243109130859,1.0585712890625,0.987266033935547,1.00671372070312,0.994144067382812,1.00965396728516,0.979773718261719,0.978818658447266,0.972791558837891
"19",0,0,0,0,0,0.589246343994141,0.856535095214844,0.521867315673828,0.661519934082031,1.32862473144531,1.02516404418945,1.35087533569336,0.963902801513672,1.48504569091797,1.44475284423828,0.990528936767578,1.13329685668945,0.508665447998047,0.657938360595703,1.16887404174805,1.15639413452148,0.743055786132813,1.10592564697266,1.09575259399414,0.790069488525391,1.25138151855469,1.19125878295898,0.969830767822266,0.932161090087891,1.06272105712891,0.757260870361328,1.09628290405273,1.0495978515625,1.04590106811523,0.906885711669922,1.02137888793945,1.03705864257812,1.04644627685547,0.990657934570312,1.00622045288086,1.01077950439453,1.00287735595703,0.982508770751953,0.972791558837891
"20",0,0,0,0,0,0.695192816162109,0.980397552490234,0.909519427490234,0.837782745361328,0.915348077392578,0.855300048828125,1.27070638427734,1.05237096557617,0.486910388183594,0.754477398681641,0.973202990722656,0.807987854003906,0.8616900390625,0.779999334716797,0.933081280517578,0.822627502441406,1.03471330566406,1.15108046875,1.26703524169922,0.749396038818359,1.15353576049805,0.983767425537109,1.11507601928711,1.09953880004883,0.872919580078125,0.813957171630859,1.07693551635742,1.06300498046875,1.02777012939453,0.986676306152344,0.986593103027344,1.04295451660156,0.969381652832031,1.03445039672852,1.00459567260742,0.812742437744141,0.993914733886719,0.817705621337891,0.972791558837891
